ID_Venta,ID_Producto,ID_Cliente,ID_Vendedor,Fecha_Venta,Cantidad,Precio_Unitario,Descuento,Impuestos,Total_Venta,Metodo_Pago
01734,00195,00224,00800,2024-09-29,4,561.83,17.34,10.68,580.73,00234
01735,01392,00753,01993,2024-09-30,2,383.21,14.29,7.88,623.75,00114
01736,00873,01488,00211,2024-10-01,2,666.11,15.19,12.59,430.0,00428
01737,00516,00216,00569,2024-10-02,8,116.29,16.33,8.89,699.71,00488
01738,01008,00944,00120,2024-10-03,7,486.1,1.54,13.19,135.38,01142
01739,00361,00581,00097,2024-10-04,5,684.2,9.55,13.33,283.2,01094
01740,01824,00230,01420,2024-10-05,5,229.17,16.92,14.72,351.24,00374
01741,01655,01303,00217,2024-10-06,4,644.9,15.93,10.32,320.95,01521
01742,00641,01920,00008,2024-10-07,7,183.38,19.13,10.61,294.1,01516
01743,01945,01074,01100,2024-10-08,9,280.5,1.09,6.18,446.05,01541
01744,00758,01631,01005,2024-10-09,9,64.09,11.3,14.08,755.97,00316
01745,00556,00529,00909,2024-10-10,4,321.3,14.07,14.71,258.45,00321
01746,01886,01933,00310,2024-10-11,4,253.79,7.41,14.37,969.4,00951
01747,00829,01718,00485,2024-10-12,9,137.33,19.83,13.49,152.91,00400
01748,01905,01890,00416,2024-10-13,5,299.24,13.82,11.63,138.43,01966
01749,01336,00988,00178,2024-10-14,8,302.36,3.33,10.71,618.23,00820
01750,00810,01153,00724,2024-10-15,4,241.3,5.19,10.1,460.78,00566
01751,01035,00989,01693,2024-10-16,8,516.04,14.19,11.93,568.79,00432
01752,00841,01708,00198,2024-10-17,6,517.26,7.95,5.82,200.71,00525
01753,01831,01005,00172,2024-10-18,10,62.3,2.63,14.1,367.02,01539
01754,00394,00291,01709,2024-10-19,6,555.47,5.05,12.79,960.55,01337
01755,01253,00062,01170,2024-10-20,3,198.06,4.09,5.41,349.05,01133
01756,00287,01392,01671,2024-10-21,9,636.36,18.43,10.98,929.97,01386
01757,00184,00488,01848,2024-10-22,3,394.42,14.75,8.64,332.69,01500
01758,00549,01409,00648,2024-10-23,10,305.53,15.66,10.67,975.44,01233
01759,01459,01865,00187,2024-10-24,7,192.28,18.01,8.28,955.43,00412
01760,00875,00227,01089,2024-10-25,9,218.23,7.97,14.67,532.01,00145
01761,00076,00704,00171,2024-10-26,10,514.98,5.78,9.58,603.89,00402
01762,00320,00859,00468,2024-10-27,1,669.79,15.62,6.11,996.99,00657
01763,00560,00794,00584,2024-10-28,4,129.71,3.43,11.45,807.13,00675
01764,00512,00802,00422,2024-10-29,3,320.58,13.77,14.19,278.86,00210
01765,00209,01087,01104,2024-10-30,6,452.83,11.38,7.04,302.68,00303
01766,00421,00301,01447,2024-10-31,3,326.82,9.02,9.47,337.62,00071
01767,01589,01656,00100,2024-11-01,5,370.93,19.2,10.71,444.11,01309
01768,01711,01544,01612,2024-11-02,9,171.79,18.19,11.22,588.86,00058
01769,00827,00145,01895,2024-11-03,10,165.53,7.68,9.28,367.09,00522
01770,01707,01095,01946,2024-11-04,9,523.68,9.7,5.28,900.85,01650
01771,00285,00177,01277,2024-11-05,2,323.03,3.64,12.82,858.05,00249
01772,00517,01335,00464,2024-11-06,8,597.77,7.76,12.35,674.81,01807
01773,01159,01135,00758,2024-11-07,4,346.71,14.63,6.57,405.09,01823
01774,01100,00530,00330,2024-11-08,3,115.07,5.24,9.06,904.41,00175
01775,01931,00644,01979,2024-11-09,3,78.56,14.99,12.67,310.12,00469
01776,01411,01739,00954,2024-11-10,6,232.43,4.75,9.27,523.94,01755
01777,01461,01394,01182,2024-11-11,9,646.97,8.61,13.1,105.89,00567
01778,00196,01402,01652,2024-11-12,2,220.96,4.75,6.02,785.64,00605
01779,01070,00485,00371,2024-11-13,1,177.89,14.46,14.94,486.44,00676
01780,01146,01841,01530,2024-11-14,5,654.25,19.0,13.43,401.68,01915
01781,01612,01809,00793,2024-11-15,2,579.08,13.69,9.46,587.5,01788
01782,01761,01529,01173,2024-11-16,8,665.91,18.61,9.09,565.0,01363
01783,00562,00106,00328,2024-11-17,7,590.89,7.54,7.51,556.23,00296
01784,01054,00185,00993,2024-11-18,9,272.3,0.72,10.98,630.97,01707
01785,00327,00296,01985,2024-11-19,9,503.92,18.19,14.24,783.41,01751
01786,00989,01248,01097,2024-11-20,3,180.69,12.98,5.9,263.97,01820
01787,00542,01966,01384,2024-11-21,1,146.66,6.82,13.41,442.73,00407
01788,01021,00928,01275,2024-11-22,10,416.24,3.06,12.33,961.28,01690
01789,00240,01841,01194,2024-11-23,8,334.64,14.29,7.67,810.01,00186
01790,00645,01511,01382,2024-11-24,3,298.1,6.56,8.92,951.74,01750
01791,00893,00754,01380,2024-11-25,2,130.42,17.54,8.25,642.35,00076
01792,00329,01328,00402,2024-11-26,8,627.77,9.28,7.5,637.35,00458
01793,00709,01137,01442,2024-11-27,7,282.59,18.0,14.28,397.28,00424
01794,01366,00600,00226,2024-11-28,7,637.2,11.65,14.02,774.97,00916
01795,01063,00902,01325,2024-11-29,6,412.16,10.14,11.63,263.38,00302
01796,00621,01264,00775,2024-11-30,3,421.94,7.69,6.58,569.15,01427
01797,00313,01573,00986,2024-12-01,4,691.26,18.6,12.89,439.31,00059
01798,00189,01615,00908,2024-12-02,4,691.79,19.52,11.9,488.13,00073
01799,00694,00212,01050,2024-12-03,10,349.23,17.79,9.33,715.46,00684
01800,01127,00590,01060,2024-12-04,8,683.87,9.4,13.33,691.98,01206
01801,00940,01703,00302,2024-12-05,10,407.6,6.25,12.0,398.84,00007
01802,01832,00217,01589,2024-12-06,10,427.73,3.58,13.21,887.04,01977
01803,01803,01887,01959,2024-12-07,6,622.19,8.44,14.44,815.23,01891
01804,01310,00945,01878,2024-12-08,7,650.34,7.66,11.25,606.31,00507
01805,00581,01341,01808,2024-12-09,6,182.89,19.85,5.69,980.12,01576
01806,01522,01620,00145,2024-12-10,5,195.92,4.47,11.07,503.21,01800
01807,01862,01012,01699,2024-12-11,9,646.91,9.67,9.63,781.61,00761
01808,01303,01941,01911,2024-12-12,4,273.37,0.55,6.65,481.25,01625
01809,00859,01720,01837,2024-12-13,8,229.24,14.53,9.31,601.28,00667
01810,01558,00592,01153,2024-12-14,2,281.97,8.87,6.14,294.57,00931
01811,01437,01891,00739,2024-12-15,7,77.83,13.97,5.16,867.56,01815
01812,00421,00709,01158,2024-12-16,1,265.15,0.62,13.26,696.11,01261
01813,00727,01310,00109,2024-12-17,7,595.21,0.37,8.87,444.92,01463
01814,01670,01657,01657,2024-12-18,1,411.93,4.0,14.41,274.99,01590
01815,00021,01728,00286,2024-12-19,9,607.86,2.23,8.44,378.49,00192
01816,00208,00842,02000,2024-12-20,9,423.0,2.44,7.66,564.49,01887
01817,00486,00086,01634,2024-12-21,4,431.77,5.29,12.09,354.48,00058
01818,01417,00367,00196,2024-12-22,4,90.93,2.99,8.99,583.12,00590
01819,00871,00535,00179,2024-12-23,3,259.16,7.82,7.32,427.86,01260
01820,00917,01731,01478,2024-12-24,7,73.9,0.3,7.53,252.41,00520
01821,00225,01019,01667,2024-12-25,4,139.79,1.57,8.63,695.4,00106
01822,01420,00741,00464,2024-12-26,1,513.39,19.62,6.27,138.41,00485
01823,00564,01567,00697,2024-12-27,1,177.78,3.82,5.16,660.17,00005
01824,01096,01244,01959,2024-12-28,7,171.67,8.65,10.51,702.89,00112
01825,01514,01365,01495,2024-12-29,9,388.54,3.13,13.16,250.43,00861
01826,00813,00544,01784,2024-12-30,3,391.85,7.21,11.69,633.41,00848
01827,00696,01466,00923,2024-12-31,2,218.05,16.22,14.81,773.96,01800
01828,01841,01289,01179,2025-01-01,2,482.21,11.75,8.33,860.94,00783
01829,01615,00574,00890,2025-01-02,3,205.66,10.45,13.92,906.73,01786
01830,01080,01597,01417,2025-01-03,7,409.21,14.62,8.34,101.62,01101
01831,01663,01884,01702,2025-01-04,1,72.52,8.84,14.14,694.55,01236
01832,01077,00301,00858,2025-01-05,10,401.0,2.87,8.76,632.84,00670
01833,00508,00712,01527,2025-01-06,4,70.51,9.42,6.36,490.61,01609
01834,01190,01776,01734,2025-01-07,2,388.4,15.56,7.81,510.56,00306
01835,01000,00242,00187,2025-01-08,10,512.73,0.42,12.4,585.55,01917
01836,00245,00907,01055,2025-01-09,8,501.33,15.92,12.44,613.86,01427
01837,01651,00152,00285,2025-01-10,7,93.91,5.45,13.42,592.69,01737
01838,01805,00694,00628,2025-01-11,6,691.48,7.57,11.69,497.88,01259
01839,01611,01094,00744,2025-01-12,8,626.13,2.21,5.04,458.68,00573
01840,00614,01727,00435,2025-01-13,3,559.35,0.43,9.16,130.77,00844
01841,00472,01754,00399,2025-01-14,6,598.39,11.11,13.22,453.71,01771
01842,00782,01726,00933,2025-01-15,1,315.25,10.79,8.67,624.0,01150
01843,01096,00713,00953,2025-01-16,5,158.9,12.06,5.08,922.79,01045
01844,00287,01075,01066,2025-01-17,7,644.32,6.04,10.12,194.52,01142
01845,00282,00273,00414,2025-01-18,6,286.87,0.61,9.8,770.69,01890
01846,00660,00785,00633,2025-01-19,6,488.25,7.73,9.41,134.28,00487
01847,01716,00976,01102,2025-01-20,2,127.53,3.66,8.36,805.52,00997
01848,00419,00307,00431,2025-01-21,8,620.39,13.39,7.5,205.06,00520
01849,01657,01068,00251,2025-01-22,6,439.14,8.24,9.06,318.81,01124
01850,01698,01349,00763,2025-01-23,4,669.13,19.65,12.66,745.83,00117
01851,01776,00488,00408,2025-01-24,7,93.26,9.22,6.92,829.01,01587
01852,01238,01828,00429,2025-01-25,8,366.1,9.23,10.88,344.62,01685
01853,01993,01833,01416,2025-01-26,6,603.49,18.25,7.79,281.03,01656
01854,01088,00119,00078,2025-01-27,6,667.94,4.44,8.88,712.5,00791
01855,00034,01198,00404,2025-01-28,1,543.5,4.85,8.03,634.62,01864
01856,00840,01197,00681,2025-01-29,6,673.67,4.94,8.98,185.9,00054
01857,01296,01551,00724,2025-01-30,8,602.29,8.17,10.14,948.54,00757
01858,01207,01916,01745,2025-01-31,4,391.4,4.91,10.53,108.42,00440
01859,00320,01284,00431,2025-02-01,5,138.08,12.15,8.85,556.79,00003
01860,01497,01392,00440,2025-02-02,5,211.68,19.57,5.51,908.6,01127
01861,01426,00902,00811,2025-02-03,2,377.05,13.7,7.7,578.25,00035
01862,00590,01795,00414,2025-02-04,6,459.51,15.73,13.59,291.0,00888
01863,00352,00607,00199,2025-02-05,4,576.46,15.56,14.04,356.74,00322
01864,01516,01012,00384,2025-02-06,4,181.05,15.69,14.67,136.19,00302
01865,01943,00954,01773,2025-02-07,7,548.99,10.76,10.98,424.38,00237
01866,00088,00374,01077,2025-02-08,5,564.82,6.01,6.91,336.56,01340
01867,00727,01381,00983,2025-02-09,1,187.79,2.4,8.17,969.51,00255
01868,01401,00178,00455,2025-02-10,4,620.85,13.58,14.08,393.11,01739
01869,00759,01664,00112,2025-02-11,8,343.5,2.16,9.6,158.61,00706
01870,00752,01776,01221,2025-02-12,5,406.53,14.15,5.42,832.26,01563
01871,00189,01781,00646,2025-02-13,2,559.8,1.92,8.82,696.19,00914
01872,01251,00348,01516,2025-02-14,6,299.01,4.95,10.1,510.95,01713
01873,00714,01844,01655,2025-02-15,2,343.3,2.07,9.83,959.94,01832
01874,01707,00302,00823,2025-02-16,5,242.04,1.18,13.21,191.68,01917
01875,00467,01816,01823,2025-02-17,2,210.63,7.86,5.82,623.91,01603
01876,00106,01065,00849,2025-02-18,1,363.54,19.15,5.14,948.12,01929
01877,00616,00433,01471,2025-02-19,5,529.89,10.67,13.92,831.46,01517
01878,01217,00517,00625,2025-02-20,2,125.47,8.24,14.17,464.29,01371
01879,01530,01963,01494,2025-02-21,4,576.92,10.07,8.61,257.99,01563
01880,01052,01073,00509,2025-02-22,5,361.82,16.55,11.55,506.68,01959
01881,00643,01155,01851,2025-02-23,9,466.7,5.09,10.52,896.24,01142
01882,00838,01289,00316,2025-02-24,6,310.95,10.44,7.34,138.07,00110
01883,01767,01906,01438,2025-02-25,8,543.12,7.17,13.48,347.5,00010
01884,01574,01132,01046,2025-02-26,8,378.8,15.58,6.49,245.05,01139
01885,00195,01451,01213,2025-02-27,6,680.18,7.22,13.21,259.45,01983
01886,01173,01246,01381,2025-02-28,3,410.1,18.55,12.36,740.49,00569
01887,00562,00121,01395,2025-03-01,3,241.25,1.04,13.0,997.56,00043
01888,01826,01523,00301,2025-03-02,8,587.17,9.61,7.52,145.85,01921
01889,01820,00652,01611,2025-03-03,8,155.47,16.03,10.22,513.27,01617
01890,01535,00243,00737,2025-03-04,3,119.81,5.61,12.67,500.34,00936
01891,01567,01270,01305,2025-03-05,4,449.5,0.25,14.48,932.56,01535
01892,01762,01997,00433,2025-03-06,2,330.19,1.36,7.15,370.19,01611
01893,01503,01993,01791,2025-03-07,8,512.93,9.04,9.11,268.36,01960
01894,01348,01330,00966,2025-03-08,2,412.68,19.42,13.7,421.48,01175
01895,01411,01991,01830,2025-03-09,5,314.05,2.79,13.55,939.75,02000
01896,01561,00029,00193,2025-03-10,2,105.94,3.39,5.09,395.93,01853
01897,00548,01586,01023,2025-03-11,2,182.58,11.82,7.98,791.98,01740
01898,00848,00243,01973,2025-03-12,10,693.64,18.95,13.18,852.1,00413
01899,00822,00548,01113,2025-03-13,9,475.04,13.96,7.2,609.0,00627
01900,01990,00163,01555,2025-03-14,4,536.61,19.54,8.55,585.39,00577
01901,00136,01829,00160,2025-03-15,3,551.64,8.88,6.91,360.52,00364
01902,00253,00563,01021,2025-03-16,4,398.78,19.95,14.35,443.49,00389
01903,00006,00574,01523,2025-03-17,4,497.81,14.06,13.29,539.08,00719
01904,00918,01968,01404,2025-03-18,2,112.23,0.41,10.65,744.67,00770
01905,01969,00657,00898,2025-03-19,10,369.52,1.12,10.98,796.65,00699
01906,01242,01732,00831,2025-03-20,4,417.98,12.91,14.97,931.06,00817
01907,01454,00428,00392,2025-03-21,6,694.86,13.28,12.63,639.43,01677
01908,01706,00791,00154,2025-03-22,6,552.26,17.25,10.85,397.0,00141
01909,00892,00998,00438,2025-03-23,8,99.56,18.13,9.15,351.96,00328
01910,00673,00880,01756,2025-03-24,8,129.21,16.84,14.08,124.6,01678
01911,01517,01981,00302,2025-03-25,3,152.33,6.96,10.79,647.09,01104
01912,00223,00506,00782,2025-03-26,2,130.42,1.25,11.76,851.6,00479
01913,00532,00358,00976,2025-03-27,2,113.04,6.98,7.02,405.43,00581
01914,00510,01310,00458,2025-03-28,9,649.83,8.46,7.08,243.13,01617
01915,00597,00272,01694,2025-03-29,2,483.34,17.53,9.0,426.79,00943
01916,00292,01856,00128,2025-03-30,9,162.38,5.1,11.07,130.18,00621
01917,01165,01179,01966,2025-03-31,2,203.7,15.84,11.19,761.82,01323
01918,00457,00069,01062,2025-04-01,5,105.24,18.45,14.82,445.3,00910
01919,00794,01834,01706,2025-04-02,3,403.28,16.08,12.5,645.54,00715
01920,01887,01461,00331,2025-04-03,3,684.4,16.13,11.59,643.03,01791
01921,00512,01107,00782,2025-04-04,7,626.01,1.9,5.13,437.25,00722
01922,00162,00806,00621,2025-04-05,8,163.96,7.5,7.62,370.06,00946
01923,00563,00093,01468,2025-04-06,9,538.1,15.21,7.02,253.36,00667
01924,00036,01930,00016,2025-04-07,9,355.53,19.7,13.84,881.21,00209
01925,00319,01395,01331,2025-04-08,2,304.59,14.3,9.82,301.71,01727
01926,01580,01431,01688,2025-04-09,8,625.91,13.34,7.02,114.91,01006
01927,00760,01840,00674,2025-04-10,1,581.92,18.42,13.02,310.95,00507
01928,00440,00602,01577,2025-04-11,9,375.9,0.25,9.32,109.52,01890
01929,01814,01267,00180,2025-04-12,2,214.06,7.39,5.76,182.1,00162
01930,00329,00301,01818,2025-04-13,9,379.59,1.6,6.49,946.21,01732
01931,00891,00582,01146,2025-04-14,4,386.52,6.13,10.38,264.61,00308
01932,01868,01267,01012,2025-04-15,1,275.85,9.31,7.66,226.57,01481
01933,01119,01472,01096,2025-04-16,7,112.03,9.63,11.9,622.86,01219
01934,00424,00054,01607,2025-04-17,4,80.12,17.49,13.48,293.06,00255
01935,00991,01782,00149,2025-04-18,10,616.87,13.81,11.69,536.76,01102
01936,01553,01636,00189,2025-04-19,6,690.8,15.81,11.88,148.35,01188
01937,00842,01311,01514,2025-04-20,7,512.07,18.38,6.83,953.74,00323
01938,01931,01724,00780,2025-04-21,3,400.24,1.26,7.12,324.11,01878
01939,01333,00801,00505,2025-04-22,8,296.79,6.23,10.18,121.23,00761
01940,01711,01869,00990,2025-04-23,2,262.95,16.71,9.12,916.6,00884
01941,01433,01794,00716,2025-04-24,3,522.39,8.58,14.88,503.28,00241
01942,00365,00979,01563,2025-04-25,8,138.95,8.0,10.4,588.54,01917
01943,01185,00637,01427,2025-04-26,5,504.91,2.57,12.65,931.05,01687
01944,00553,00395,00110,2025-04-27,2,148.56,8.88,5.17,635.25,01034
01945,00286,01252,01883,2025-04-28,6,219.88,19.72,6.27,535.44,01638
01946,01830,00217,01470,2025-04-29,5,503.0,2.87,12.57,790.06,00361
01947,01766,01814,01144,2025-04-30,9,504.07,0.38,8.95,197.46,00495
01948,00918,01345,01513,2025-05-01,3,684.91,6.98,13.5,979.07,00965
01949,00446,00346,00003,2025-05-02,10,125.58,16.76,6.96,277.19,01288
01950,00816,00752,00712,2025-05-03,7,301.6,18.69,6.34,445.08,01360
01951,01354,01897,01682,2025-05-04,3,200.52,14.15,10.61,107.13,00183
01952,01700,00950,00486,2025-05-05,7,141.98,0.2,5.39,612.35,01783
01953,01413,01305,01340,2025-05-06,7,534.75,7.82,13.11,789.43,01072
01954,00746,01690,01121,2025-05-07,6,138.36,1.89,14.12,224.09,01363
01955,00579,00955,01222,2025-05-08,2,338.03,12.79,7.58,693.32,00563
01956,01624,00241,00030,2025-05-09,2,559.67,9.51,12.9,575.16,01660
01957,00379,01016,01610,2025-05-10,2,243.96,11.14,11.21,713.52,00735
01958,01235,01237,00079,2025-05-11,7,65.29,2.63,11.78,153.85,01648
01959,01254,00461,01227,2025-05-12,2,610.11,2.65,7.71,119.69,01595
01960,00883,01066,00687,2025-05-13,7,570.67,19.06,10.87,366.33,01535
01961,00970,01363,01355,2025-05-14,4,244.62,9.5,11.73,168.07,00059
01962,01506,00303,01194,2025-05-15,4,574.48,18.99,8.65,264.94,01638
01963,01864,01222,01373,2025-05-16,10,616.95,19.5,11.18,497.61,01889
01964,00018,00674,01153,2025-05-17,2,585.93,9.67,9.38,751.22,01857
01965,00602,00338,01587,2025-05-18,7,70.14,15.66,12.95,823.41,00254
01966,00495,00053,01590,2025-05-19,9,456.02,12.75,13.95,785.38,00141
01967,01716,01478,00163,2025-05-20,1,284.53,19.39,7.31,827.45,00695
01968,01852,00792,01490,2025-05-21,6,92.98,8.7,5.06,255.65,00768
01969,00144,01833,00052,2025-05-22,9,274.84,16.94,10.75,302.66,00105
01970,00419,01187,00494,2025-05-23,8,202.05,10.59,14.75,797.29,00106
01971,01212,00139,00904,2025-05-24,5,588.34,9.09,7.09,439.41,01932
01972,00606,00159,01685,2025-05-25,8,306.82,12.2,12.06,194.88,01788
01973,00682,01293,00584,2025-05-26,5,454.82,9.58,11.5,924.38,01732
01974,00544,00649,00399,2025-05-27,5,536.19,10.95,14.22,683.53,01257
01975,00651,00065,00777,2025-05-28,3,260.49,16.45,6.85,728.11,00293
01976,00333,01998,00739,2025-05-29,6,77.6,6.15,8.1,756.45,00315
01977,00677,01019,01061,2025-05-30,2,213.34,12.26,6.7,524.96,01920
01978,00637,00303,01084,2025-05-31,2,426.15,8.44,8.81,495.84,00323
01979,01682,01538,01131,2025-06-01,6,457.8,5.85,14.82,778.39,00677
01980,00287,01860,00324,2025-06-02,2,393.12,0.29,13.32,139.55,01807
01981,00060,00408,00271,2025-06-03,2,401.72,18.55,5.24,403.18,00796
01982,00270,01961,01659,2025-06-04,5,599.6,9.96,11.46,665.67,00315
01983,01782,01975,01674,2025-06-05,9,498.25,10.51,9.7,498.28,00562
01984,01477,00450,00419,2025-06-06,1,538.61,11.85,5.92,282.0,00086
01985,00878,01639,00172,2025-06-07,5,477.97,6.31,6.97,877.36,00943
01986,00775,01645,00520,2025-06-08,10,453.21,15.54,11.66,183.11,01688
01987,01060,01000,01340,2025-06-09,6,475.55,18.19,14.87,682.79,01182
01988,01991,00088,01141,2025-06-10,5,304.59,19.59,13.02,437.4,00058
01989,00651,01190,00383,2025-06-11,4,617.36,15.57,12.64,213.73,00970
01990,00467,00703,01652,2025-06-12,9,649.93,8.39,6.77,286.56,01782
01991,01744,01100,01888,2025-06-13,7,662.32,2.21,6.02,917.25,00646
01992,01886,00585,00963,2025-06-14,1,650.86,18.91,14.56,894.46,01459
01993,00028,01280,01680,2025-06-15,1,588.39,1.17,12.8,223.49,01098
01994,00243,00877,01250,2025-06-16,2,419.42,8.93,11.16,636.21,01484
01995,00390,01172,00823,2025-06-17,3,461.4,0.62,5.66,503.73,00717
01996,01302,00436,01106,2025-06-18,9,622.51,5.17,5.8,687.28,00492
01997,00535,00617,00057,2025-06-19,8,550.9,14.04,6.16,765.31,01700
01998,01193,00582,00372,2025-06-20,10,475.99,6.87,9.6,887.57,01457
01999,01560,01898,00702,2025-06-21,10,98.36,16.15,6.91,202.19,00306
02000,00229,01145,00159,2025-06-22,5,459.41,17.0,5.29,256.04,01167
